#filename	date	concept	concept_num	SemanticType	category
26842992	2016-02-04	Clustered Regularly Interspaced Short Palindromic Repeats	4	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25157128	2014-09-10	Burkitt Lymphoma	1	Neoplastic Process	Disease_pathologic
25157128	2014-09-10	Homo sapiens	2	Human	Material_species
25157128	2014-09-10	Infection	1	Pathologic Function	Disease_pathologic
25157128	2014-09-10	exposure vector	1	Organism	Material_species
25157128	2014-09-10	latent infection	1	Disease or Syndrome	Disease_pathologic
25157128	2014-09-10	Show	1	Animal	Material_species
25157128	2014-09-10	Latent virus infection phase	2	Disease or Syndrome	Disease_pathologic
25157128	2014-09-10	Epstein-Barr Virus Infections	1	Disease or Syndrome	Disease_pathologic
25157128	2014-09-10	Standard of Care	1	Therapeutic or Preventive Procedure	Method_Activity
25157128	2014-09-10	Bacteriophages	1	Virus	Material_species
25157128	2014-09-10	Previous and Current Therapy	1	Therapeutic or Preventive Procedure	Method_Activity
25157128	2014-09-10	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27119535	2016-04-28	Oocytes	2	Cell	Material_OTC
27119535	2016-04-28	Mice, Transgenic	2	Mammal	Material_species
27119535	2016-04-28	Show	1	Animal	Material_species
27119535	2016-04-28	Laboratory mice	2	Mammal	Material_species
27119535	2016-04-28	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25691466	2015-02-18	Streptococcus thermophilus	1	Bacterium	Material_species
25691466	2015-02-18	CRISPR Loci	1	Gene or Genome	Material_gene
25691466	2015-02-18	COPS2 gene	1	Gene or Genome	Material_gene
25691466	2015-02-18	Providing presence (regime/therapy)	1	Therapeutic or Preventive Procedure	Method_Activity
27258160	2016-06-04	Mice, Knockout	5	Mammal	Material_species
27258160	2016-06-04	Helper-Inducer T-Lymphocyte	1	Cell	Material_OTC
27258160	2016-06-04	B-Lymphocytes	2	Cell	Material_OTC
27258160	2016-06-04	Dysgammaglobulinemia	1	Disease or Syndrome	Disease_pathologic
27258160	2016-06-04	X-Linked Lymphoproliferative Disorder	1	Neoplastic Process	Disease_pathologic
27258160	2016-06-04	Follicle	1	Body Part, Organ, or Organ Component	Material_OTC
27258160	2016-06-04	Structure of germinal center of lymph node	3	Tissue	Material_OTC
27258160	2016-06-04	Mus	2	Mammal	Material_species
27258160	2016-06-04	SLAMF6 gene	5	Gene or Genome	Material_gene
27258160	2016-06-04	Invariant Natural Killer T-Cells	2	Cell	Material_OTC
27258160	2016-06-04	CD84 gene	2	Gene or Genome	Material_gene
27258160	2016-06-04	SLAMF1 gene	7	Gene or Genome	Material_gene
27258160	2016-06-04	Lymphoma	1	Neoplastic Process	Disease_pathologic
27258160	2016-06-04	MICE gene	1	Gene or Genome	Material_gene
27258160	2016-06-04	Immunization	1	Therapeutic or Preventive Procedure	Method_Activity
27258160	2016-06-04	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27589392	2016-09-03	Transcript	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27589392	2016-09-03	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27589392	2016-09-03	human cell line	1	Cell	Material_OTC
27589392	2016-09-03	Immunologic Deficiency Syndromes	1	Disease or Syndrome	Disease_pathologic
27589392	2016-09-03	IL7 wt Allele	3	Gene or Genome	Material_gene
26880991	2016-02-16	In Vitro Model	1	Research Activity	Method_Activity
26880991	2016-02-16	This (eukaryote)	1	Eukaryote	Material_species
26880991	2016-02-16	Stem Cell Research	1	Research Activity	Method_Activity
26880991	2016-02-16	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25002478	2014-07-23	Diploid Cell	1	Cell	Material_OTC
25002478	2014-07-23	RNU6-50P gene	1	Gene or Genome	Material_gene
25002478	2014-07-23	Nucleotides	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25002478	2014-07-23	Drosophila melanogaster	1	Eukaryote	Material_species
25002478	2014-07-23	Germ Line	1	Cell	Material_OTC
25002478	2014-07-23	Oligonucleotides	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25002478	2014-07-23	Clustered Regularly Interspaced Short Palindromic Repeats	5	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25400128	2015-04-24	Archaea	1	Archaeon	Material_species
25400128	2015-04-24	Saccharomyces cerevisiae	2	Fungus	Material_species
25400128	2015-04-24	aminoglutethimide/danazol/hydrocortisone/tamoxifen	2	Therapeutic or Preventive Procedure	Method_Activity
25400128	2015-04-24	Conjugative plasmid	1	Gene or Genome	Material_gene
25400128	2015-04-24	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
25400128	2015-04-24	Bacteriophages	1	Virus	Material_species
25400128	2015-04-24	This (eukaryote)	1	Eukaryote	Material_species
27412958	2016-07-14	Cuniculus paca	6	Mammal	Material_species
27412958	2016-07-14	Pancreas	2	Body Part, Organ, or Organ Component	Material_OTC
27412958	2016-07-14	Knock-out	5	Experimental Model of Disease	Method_Activity
27412958	2016-07-14	Pancreatic carcinoma	4	Neoplastic Process	Disease_pathologic
27412958	2016-07-14	Mus	1	Mammal	Material_species
27412958	2016-07-14	Knock-in	1	Research Activity	Method_Activity
27412958	2016-07-14	Liquid Chromatography Mass Spectrometry	1	Laboratory Procedure	Method_procedure
27412958	2016-07-14	Aggressive behavior	1	Mental or Behavioral Dysfunction	Disease_pathologic
27412958	2016-07-14	Liver	1	Body Part, Organ, or Organ Component	Material_OTC
27412958	2016-07-14	Hippocampus Proper	1	Body Part, Organ, or Organ Component	Material_OTC
27412958	2016-07-14	SCID Mice	1	Mammal	Material_species
27412958	2016-07-14	Show	2	Animal	Material_species
27412958	2016-07-14	Cytoskeleton	1	Cell Component	Material_OTC
27412958	2016-07-14	Wild Type	1	Gene or Genome	Material_gene
27412958	2016-07-14	Primary malignant neoplasm of pancreas	1	Neoplastic Process	Disease_pathologic
27412958	2016-07-14	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26374906	2016-01-01	Exercise Pain Management	5	Therapeutic or Preventive Procedure	Method_Activity
26374906	2016-01-01	CSN1S1 gene	3	Gene or Genome	Material_gene
26374906	2016-01-01	COPS2 gene	2	Gene or Genome	Material_gene
26374906	2016-01-01	Chronic Obstructive Airway Disease	1	Disease or Syndrome	Disease_pathologic
26374906	2016-01-01	Dyspnea	1	Sign or Symptom	Disease_Symptom
26374906	2016-01-01	purpose of study	1	Research Activity	Method_Activity
27669642	2016-09-27	Mitochondria	1	Cell Component	Material_OTC
27669642	2016-09-27	hair root	1	Body Part, Organ, or Organ Component	Material_OTC
27669642	2016-09-27	Spastic Paraplegia, Hereditary	1	Disease or Syndrome	Disease_pathologic
27669642	2016-09-27	Endoplasmic reticulum tubule	2	Cell Component	Material_OTC
27669642	2016-09-27	Lipid droplet	1	Cell Component	Material_OTC
27669642	2016-09-27	Gene Knockout Techniques	1	Molecular Biology Research Technique	Method_Activity
27669642	2016-09-27	ATL2 gene	1	Gene or Genome	Material_gene
27669642	2016-09-27	Arabidopsis	1	Plant	Material_species
27669642	2016-09-27	Tissue membrane	1	Tissue	Material_OTC
27669642	2016-09-27	Hereditary Autosomal Dominant Spastic Paraplegia	1	Disease or Syndrome	Disease_pathologic
27669642	2016-09-27	Saccharomyces cerevisiae	2	Fungus	Material_species
27669642	2016-09-27	Golgi Apparatus	1	Cell Component	Material_OTC
27669642	2016-09-27	ATL1 gene	10	Gene or Genome	Material_gene
27669642	2016-09-27	ATL3 gene	2	Gene or Genome	Material_gene
27669642	2016-09-27	Endoplasmic Reticulum	1	Cell Component	Material_OTC
27669642	2016-09-27	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27669642	2016-09-27	Helminths	1	Eukaryote	Material_species
27669642	2016-09-27	Sensory neuropathy	1	Disease or Syndrome	Disease_pathologic
27669642	2016-09-27	Adipocytes	1	Cell	Material_OTC
27669642	2016-09-27	Sensory Neuropathy, Hereditary	1	Disease or Syndrome	Disease_pathologic
27669642	2016-09-27	Endoplasmic Reticulum Stress	1	Cell or Molecular Dysfunction	Disease_pathologic
27669642	2016-09-27	NIH 3T3 Cells	2	Cell	Material_OTC
27669642	2016-09-27	Homo sapiens	2	Human	Material_species
27669642	2016-09-27	Mammalian Cell	1	Cell	Material_OTC
27669642	2016-09-27	Mus	1	Mammal	Material_species
27669642	2016-09-27	Knock-out	1	Experimental Model of Disease	Method_Activity
26458334	2015-10-13	Zebrafish	3	Fish	Material_species
26458334	2015-10-13	Entire lymphatic vessel	3	Body Part, Organ, or Organ Component	Material_OTC
26458334	2015-10-13	AP1 complex location	1	Cell Component	Material_OTC
26458334	2015-10-13	FOXO1 gene	3	Gene or Genome	Material_gene
26458334	2015-10-13	Axis vertebra	1	Body Part, Organ, or Organ Component	Material_OTC
26458334	2015-10-13	Blood Vessel	2	Body Part, Organ, or Organ Component	Material_OTC
26458334	2015-10-13	MIR182 wt Allele	6	Gene or Genome	Material_gene
26458334	2015-10-13	Morpholinos	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26458334	2015-10-13	Show	2	Animal	Material_species
26458334	2015-10-13	tumor growth	1	Neoplastic Process	Disease_pathologic
26458334	2015-10-13	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26869617	2016-05-13	Egg white structure	1	Tissue	Material_OTC
26869617	2016-05-13	Chicken Cells	1	Cell	Material_OTC
26869617	2016-05-13	ATP5E gene	1	Gene or Genome	Material_gene
26869617	2016-05-13	Show	2	Animal	Material_species
26869617	2016-05-13	Chickens	1	Bird	Material_species
26869617	2016-05-13	Genes, vpr	1	Gene or Genome	Material_gene
26869617	2016-05-13	Clustered Regularly Interspaced Short Palindromic Repeats	4	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26947455	2016-03-15	Diabetes	1	Disease or Syndrome	Disease_pathologic
26947455	2016-03-15	Animal Disease Models	1	Experimental Model of Disease	Method_Activity
26947455	2016-03-15	Streptococcus pyogenes	1	Bacterium	Material_species
26947455	2016-03-15	Knock-out	7	Experimental Model of Disease	Method_Activity
26947455	2016-03-15	Alcoholic Liver Diseases	1	Disease or Syndrome	Disease_pathologic
26947455	2016-03-15	Rattus norvegicus	7	Mammal	Material_species
26947455	2016-03-15	bacterium 9	1	Bacterium	Material_species
26947455	2016-03-15	CYP2E1 gene	8	Gene or Genome	Material_gene
26947455	2016-03-15	Clustered Regularly Interspaced Short Palindromic Repeats	3	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27743341	2016-01-01	Neurons	1	Cell	Material_OTC
27743341	2016-01-01	Neurodegenerative Disorders	1	Disease or Syndrome	Disease_pathologic
27743341	2016-01-01	Show	1	Animal	Material_species
27743341	2016-01-01	SNCA gene	4	Gene or Genome	Material_gene
26822757	2016-01-29	Zebrafish	3	Fish	Material_species
26822757	2016-01-29	other organism	1	Cell Component	Material_OTC
26822757	2016-01-29	Homo sapiens	1	Human	Material_species
26822757	2016-01-29	Pet Animal	1	Animal	Material_species
26822757	2016-01-29	Oryzias latipes	2	Fish	Material_species
26822757	2016-01-29	mutant	1	Cell or Molecular Dysfunction	Disease_pathologic
26822757	2016-01-29	Animal Disease Models	1	Experimental Model of Disease	Method_Activity
26822757	2016-01-29	Morpholinos	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26822757	2016-01-29	Gene Transfer Techniques	1	Research Activity	Method_Activity
26822757	2016-01-29	Knock-out	1	Experimental Model of Disease	Method_Activity
26822757	2016-01-29	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27615052	2016-09-27	fibroblast cell line	1	Cell	Material_OTC
27615052	2016-09-27	Reduction - action	1	Therapeutic or Preventive Procedure	Method_Activity
27615052	2016-09-27	Nerve Degeneration	2	Cell or Molecular Dysfunction	Disease_pathologic
27615052	2016-09-27	mutant	1	Cell or Molecular Dysfunction	Disease_pathologic
27615052	2016-09-27	Mass Spectrometry	1	Laboratory Procedure	Method_procedure
27615052	2016-09-27	Abnormal degeneration	2	Pathologic Function	Disease_pathologic
27615052	2016-09-27	Motor Neurons	2	Cell	Material_OTC
27615052	2016-09-27	LRSAM1 gene	5	Gene or Genome	Material_gene
27615052	2016-09-27	This (eukaryote)	1	Eukaryote	Material_species
27615052	2016-09-27	Frameshift Mutation function	1	Cell or Molecular Dysfunction	Disease_pathologic
27615052	2016-09-27	Amyotrophic Lateral Sclerosis	2	Disease or Syndrome	Disease_pathologic
27615052	2016-09-27	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2P	4	Disease or Syndrome	Disease_pathologic
27615052	2016-09-27	FUS gene	1	Gene or Genome	Material_gene
27615052	2016-09-27	Charcot-Marie-Tooth Disease	1	Disease or Syndrome	Disease_pathologic
27615052	2016-09-27	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27523609	2016-08-27	telomere	4	Cell Component	Material_OTC
27523609	2016-08-27	ACD gene	1	Gene or Genome	Material_gene
27523609	2016-08-27	Homo sapiens	2	Human	Material_species
27523609	2016-08-27	Tumor cells, malignant	1	Cell	Material_OTC
27523609	2016-08-27	Cell Nucleus	1	Cell Component	Material_OTC
27523609	2016-08-27	Dividing cell structure	1	Cell Component	Material_OTC
27523609	2016-08-27	Genomic DNA	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27523609	2016-08-27	TERT wt Allele	1	Gene or Genome	Material_gene
27523609	2016-08-27	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26304816	2015-09-11	TNFRSF10B gene	1	Gene or Genome	Material_gene
26304816	2015-09-11	Cryptosporidium	1	Eukaryote	Material_species
26304816	2015-09-11	vaccine development	1	Research Activity	Method_Activity
26304816	2015-09-11	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26304816	2015-09-11	Gene Knockout Techniques	1	Molecular Biology Research Technique	Method_Activity
26304816	2015-09-11	Drug Discovery	1	Research Activity	Method_Activity
23907171	2013-09-11	aptamer	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
23907171	2013-09-11	Profile (lab procedure)	1	Laboratory Procedure	Method_procedure
26576609	2015-11-20	Bacteria	1	Bacterium	Material_species
26576609	2015-11-20	Nucleotides	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
26576609	2015-11-20	DNA Breaks, Double-Stranded	1	Cell or Molecular Dysfunction	Disease_pathologic
26576609	2015-11-20	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27001477	2016-03-22	Avian crop	2	Body Part, Organ, or Organ Component	Material_OTC
27001477	2016-03-22	Nicotiana tabacum	1	Plant	Material_species
27001477	2016-03-22	Arabidopsis thaliana <plant>	1	Plant	Material_species
27001477	2016-03-22	Gene Insertion	1	Cell or Molecular Dysfunction	Disease_pathologic
27001477	2016-03-22	Plant identification procedure	1	Laboratory Procedure	Method_procedure
27001477	2016-03-22	Oryza sativa	1	Plant	Material_species
27001477	2016-03-22	Gene Knockout Techniques	1	Molecular Biology Research Technique	Method_Activity
27001477	2016-03-22	DNA Breaks, Double-Stranded	1	Cell or Molecular Dysfunction	Disease_pathologic
27001477	2016-03-22	Clustered Regularly Interspaced Short Palindromic Repeats	1	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27001476	2016-03-22	Animal Disease Models	1	Experimental Model of Disease	Method_Activity
27001476	2016-03-22	Farm Animals	2	Animal	Material_species
27001476	2016-03-22	Archaea	1	Archaeon	Material_species
27001476	2016-03-22	Cell Invasion	1	Pathologic Function	Disease_pathologic
27001476	2016-03-22	Homo sapiens	1	Human	Material_species
27001476	2016-03-22	Clustered Regularly Interspaced Short Palindromic Repeats	5	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27696566	2016-10-03	Somatic Cell Nuclear Transfer Technique	1	Research Activity	Method_Activity
27696566	2016-10-03	RUNX3 gene	6	Gene or Genome	Material_gene
27696566	2016-10-03	Sus scrofa	5	Mammal	Material_species
27696566	2016-10-03	Homo sapiens	2	Human	Material_species
27696566	2016-10-03	Embryo transfer (procedure)	1	Therapeutic or Preventive Procedure	Method_Activity
27696566	2016-10-03	Knock-out	3	Experimental Model of Disease	Method_Activity
27696566	2016-10-03	cancer therapy	1	Therapeutic or Preventive Procedure	Method_Activity
27696566	2016-10-03	novel AODU treatment method	1	Therapeutic or Preventive Procedure	Method_Activity
27696566	2016-10-03	Malignant neoplasm of stomach	1	Neoplastic Process	Disease_pathologic
27696566	2016-10-03	Fibroblasts	2	Cell	Material_OTC
27696566	2016-10-03	Show	1	Animal	Material_species
27696566	2016-10-03	Cancer Progression	2	Pathologic Function	Disease_pathologic
27696566	2016-10-03	Clustered Regularly Interspaced Short Palindromic Repeats	4	Nucleic Acid, Nucleoside, or Nucleotide	Material_gene
27748879	2016-01-01	COPS6 gene	3	Gene or Genome	Material_gene
27748879	2016-01-01	Colorectal Carcinoma	1	Neoplastic Process	Disease_pathologic
27748879	2016-01-01	GPS1 gene	1	Gene or Genome	Material_gene
27748879	2016-01-01	cancer therapy	1	Therapeutic or Preventive Procedure	Method_Activity
27748879	2016-01-01	Flow Cytometry	1	Laboratory Procedure	Method_procedure
27748879	2016-01-01	Colorimetric Cell Viability Assay	1	Research Activity	Method_Activity
27748879	2016-01-01	Homo sapiens	3	Human	Material_species
27748879	2016-01-01	COPS8 gene	1	Gene or Genome	Material_gene
27748879	2016-01-01	Mammalian Cell	1	Cell	Material_OTC
27748879	2016-01-01	TP53 wt Allele	1	Gene or Genome	Material_gene
27748879	2016-01-01	Tumor cells, malignant	1	Cell	Material_OTC
27748879	2016-01-01	AKT1 gene	1	Gene or Genome	Material_gene
27748879	2016-01-01	HT29 Cells	6	Cell	Material_OTC
27748879	2016-01-01	Lymphoma	2	Neoplastic Process	Disease_pathologic
27748879	2016-01-01	MYC gene	1	Gene or Genome	Material_gene
27748879	2016-01-01	signalosome	1	Cell Component	Material_OTC
